strategy_id,strategy,source_proof_id,source_lean_name,source_strategy_number,source_file,formal_statement,comment
186,Apply the standard telescoping identity `Finset.sum_Ico_sub` and simplify `g` at the endpoints to obtain `pts (φ k.succ) - pts (φ k.castSucc)`.,atlas.real_analysis.6d9a30ae0d65,telescope_sum_of_embedding,4,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma telescope_sum_of_embedding {n'' m : ℕ} (pts : Fin (n'' + 1) → ℝ)
    (φ : Fin (m + 1) → Fin (n'' + 1)) (hφ_strict : StrictMono φ)
    (assign : Fin n'' → Fin m)
    (hassign_spec : ∀ j : Fin n'', (φ (assign j).castSucc).val ≤ j.val ∧
      j.val < (φ (assign j).succ).val)
    (k : Fin m) :
    ∑ j ∈ Finset.univ.filter (fun j => assign j = k),
      (pts j.succ - pts j.castSucc) = pts (φ k.succ) - pts (φ k.castSucc)","Telescoping identity: given a strictly monotone embedding `φ` of a coarse
index set into a fine index set, the lengths of the fine subintervals whose
indices are assigned to a coarse index `k` sum to the length of the `k`-th
coarse subinterval."
187,"Form the finite union of the two partitions’ point sets and enumerate it in strictly increasing order, thereby retaining every breakpoint while removing duplicates.",atlas.real_analysis.33393fbd4780,TaggedPartition.exists_commonRefinement,1,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem TaggedPartition.exists_commonRefinement (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b) :
    ∃ T'' : TaggedPartition a b,
      Nonempty (T₁.IsTaggedRefinement T'') ∧ Nonempty (T₂.IsTaggedRefinement T'')","Any two tagged partitions of `[a,b]` admit a common tagged refinement:
the partition whose points are the union of both partitions' points."
188,"Prove that the minimum and maximum of this union are respectively \(a\) and \(b\), so the sorted enumeration defines a new partition of exactly \([a,b]\).",atlas.real_analysis.33393fbd4780,TaggedPartition.exists_commonRefinement,2,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem TaggedPartition.exists_commonRefinement (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b) :
    ∃ T'' : TaggedPartition a b,
      Nonempty (T₁.IsTaggedRefinement T'') ∧ Nonempty (T₂.IsTaggedRefinement T'')","Any two tagged partitions of `[a,b]` admit a common tagged refinement:
the partition whose points are the union of both partitions' points."
189,"Choose each tag of the common partition to be its subinterval’s left endpoint, which immediately satisfies the required tag-membership condition.",atlas.real_analysis.33393fbd4780,TaggedPartition.exists_commonRefinement,3,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem TaggedPartition.exists_commonRefinement (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b) :
    ∃ T'' : TaggedPartition a b,
      Nonempty (T₁.IsTaggedRefinement T'') ∧ Nonempty (T₂.IsTaggedRefinement T'')","Any two tagged partitions of `[a,b]` admit a common tagged refinement:
the partition whose points are the union of both partitions' points."
190,"Embed each original partition’s indices strictly into the sorted union by sending every original point to its unique position in the new enumeration, with the embeddings preserving both endpoints.",atlas.real_analysis.33393fbd4780,TaggedPartition.exists_commonRefinement,4,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem TaggedPartition.exists_commonRefinement (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b) :
    ∃ T'' : TaggedPartition a b,
      Nonempty (T₁.IsTaggedRefinement T'') ∧ Nonempty (T₂.IsTaggedRefinement T'')","Any two tagged partitions of `[a,b]` admit a common tagged refinement:
the partition whose points are the union of both partitions' points."
191,"For each new subinterval, assign it to the original subinterval whose left endpoint has the greatest embedded index not exceeding the new subinterval’s left index; maximality forces the new interval to lie before that original interval’s right endpoint.",atlas.real_analysis.33393fbd4780,TaggedPartition.exists_commonRefinement,5,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem TaggedPartition.exists_commonRefinement (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b) :
    ∃ T'' : TaggedPartition a b,
      Nonempty (T₁.IsTaggedRefinement T'') ∧ Nonempty (T₂.IsTaggedRefinement T'')","Any two tagged partitions of `[a,b]` admit a common tagged refinement:
the partition whose points are the union of both partitions' points."
192,Use these index inequalities and monotonicity of the sorted points to prove that every new subinterval is contained in its assigned subinterval of each original partition.,atlas.real_analysis.33393fbd4780,TaggedPartition.exists_commonRefinement,6,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem TaggedPartition.exists_commonRefinement (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b) :
    ∃ T'' : TaggedPartition a b,
      Nonempty (T₁.IsTaggedRefinement T'') ∧ Nonempty (T₂.IsTaggedRefinement T'')","Any two tagged partitions of `[a,b]` admit a common tagged refinement:
the partition whose points are the union of both partitions' points."
193,Apply the telescoping-sum lemma for a strictly monotone embedding to show that the lengths of all new subintervals assigned to an original subinterval sum exactly to that original subinterval’s length.,atlas.real_analysis.33393fbd4780,TaggedPartition.exists_commonRefinement,7,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem TaggedPartition.exists_commonRefinement (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b) :
    ∃ T'' : TaggedPartition a b,
      Nonempty (T₁.IsTaggedRefinement T'') ∧ Nonempty (T₂.IsTaggedRefinement T'')","Any two tagged partitions of `[a,b]` admit a common tagged refinement:
the partition whose points are the union of both partitions' points."
194,"Introduce a tagged partition \(T''\) that simultaneously refines \(T_1\) and \(T_2\), whose existence follows from \(a \le b\), so both Riemann sums can be compared through one common subdivision.",atlas.real_analysis.051c1452e321,riemannSum_sub_le_modulusOfContinuity_add_mul,1,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem riemannSum_sub_le_modulusOfContinuity_add_mul
    (f : ℝ → ℝ) (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b)
    (hf : ContinuousOn f (Icc a b)) :
    |riemannSum f T₁ - riemannSum f T₂| ≤
      (modulusOfContinuity f a b T₁.toPartition.mesh +
       modulusOfContinuity f a b T₂.toPartition.mesh) * (b - a)","*Theorem III.** For any two tagged partitions `T₁, T₂` of `[a,b]` and
`f ∈ C([a,b])`,
`|S_f(T₁) - S_f(T₂)| ≤ (w_f(‖T₁‖) + w_f(‖T₂‖)) · (b - a)`."
195,"Apply the previously proved common-refinement estimate, which uses continuity to bound the two comparison errors by the respective moduli of continuity times the total interval length \(b-a\).",atlas.real_analysis.051c1452e321,riemannSum_sub_le_modulusOfContinuity_add_mul,2,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem riemannSum_sub_le_modulusOfContinuity_add_mul
    (f : ℝ → ℝ) (T₁ T₂ : TaggedPartition a b) (hab : a ≤ b)
    (hf : ContinuousOn f (Icc a b)) :
    |riemannSum f T₁ - riemannSum f T₂| ≤
      (modulusOfContinuity f a b T₁.toPartition.mesh +
       modulusOfContinuity f a b T₂.toPartition.mesh) * (b - a)","*Theorem III.** For any two tagged partitions `T₁, T₂` of `[a,b]` and
`f ∈ C([a,b])`,
`|S_f(T₁) - S_f(T₂)| ≤ (w_f(‖T₁‖) + w_f(‖T₂‖)) · (b - a)`."
196,Rewrite the Cauchy criterion in ε–\(N\) form and use continuity on the compact interval to obtain that the modulus of continuity tends to \(0\) as its positive argument tends to \(0\).,atlas.real_analysis.d1f34bb9cb26,riemannSum_cauchySeq_of_mesh_tendsto,1,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_cauchySeq_of_mesh_tendsto (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T : ℕ → TaggedPartition a b)
    (hmesh : Filter.Tendsto (fun r => (T r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    CauchySeq (fun r => riemannSum f (T r))","For `f ∈ C([a,b])` with `a < b`, if a sequence of tagged partitions has mesh
tending to `0`, then the corresponding sequence of Riemann sums is Cauchy."
197,"Choose \(\delta>0\) so that every \(0<t<\delta\) satisfies \(\lvert\operatorname{modulusOfContinuity}(f,a,b,t)\rvert<\varepsilon/(2(b-a))\), using \(a<b\) to ensure the denominator is positive.",atlas.real_analysis.d1f34bb9cb26,riemannSum_cauchySeq_of_mesh_tendsto,2,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_cauchySeq_of_mesh_tendsto (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T : ℕ → TaggedPartition a b)
    (hmesh : Filter.Tendsto (fun r => (T r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    CauchySeq (fun r => riemannSum f (T r))","For `f ∈ C([a,b])` with `a < b`, if a sequence of tagged partitions has mesh
tending to `0`, then the corresponding sequence of Riemann sums is Cauchy."
198,"Use convergence of the partition meshes to \(0\) to find one index \(N\) after which both meshes are smaller than \(\delta\), while mesh positivity allows the modulus estimate to apply.",atlas.real_analysis.d1f34bb9cb26,riemannSum_cauchySeq_of_mesh_tendsto,3,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_cauchySeq_of_mesh_tendsto (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T : ℕ → TaggedPartition a b)
    (hmesh : Filter.Tendsto (fun r => (T r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    CauchySeq (fun r => riemannSum f (T r))","For `f ∈ C([a,b])` with `a < b`, if a sequence of tagged partitions has mesh
tending to `0`, then the corresponding sequence of Riemann sums is Cauchy."
199,Bound the difference of any two later Riemann sums by the sum of their two modulus-of-continuity errors multiplied by the interval length \(b-a\).,atlas.real_analysis.d1f34bb9cb26,riemannSum_cauchySeq_of_mesh_tendsto,4,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_cauchySeq_of_mesh_tendsto (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T : ℕ → TaggedPartition a b)
    (hmesh : Filter.Tendsto (fun r => (T r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    CauchySeq (fun r => riemannSum f (T r))","For `f ∈ C([a,b])` with `a < b`, if a sequence of tagged partitions has mesh
tending to `0`, then the corresponding sequence of Riemann sums is Cauchy."
200,"Apply the chosen modulus bounds to both error terms and simplify \(2\cdot\varepsilon/(2(b-a))\cdot(b-a)=\varepsilon\), proving the required Cauchy estimate.",atlas.real_analysis.d1f34bb9cb26,riemannSum_cauchySeq_of_mesh_tendsto,5,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_cauchySeq_of_mesh_tendsto (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T : ℕ → TaggedPartition a b)
    (hmesh : Filter.Tendsto (fun r => (T r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    CauchySeq (fun r => riemannSum f (T r))","For `f ∈ C([a,b])` with `a < b`, if a sequence of tagged partitions has mesh
tending to `0`, then the corresponding sequence of Riemann sums is Cauchy."
201,"Use continuity on the compact interval \([a,b]\) to obtain that the modulus of continuity tends to \(0\) as its positive argument tends to \(0\).",atlas.real_analysis.3f6cae6ff8ee,riemannSum_sub_tendsto_zero,1,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_sub_tendsto_zero (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T₁ T₂ : ℕ → TaggedPartition a b)
    (hmesh₁ : Filter.Tendsto (fun r => (T₁ r).toPartition.mesh) Filter.atTop (𝓝 0))
    (hmesh₂ : Filter.Tendsto (fun r => (T₂ r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    Filter.Tendsto (fun r => riemannSum f (T₁ r) - riemannSum f (T₂ r))
      Filter.atTop (𝓝 0)","For `f ∈ C([a,b])` with `a < b`, if two sequences of tagged partitions both
have meshes tending to `0`, then the difference of their Riemann sums tends to
`0`."
202,"Set \(L=b-a>0\) and choose the modulus threshold \(\varepsilon/(2L)\), which allocates half of the final error to each Riemann sum.",atlas.real_analysis.3f6cae6ff8ee,riemannSum_sub_tendsto_zero,2,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_sub_tendsto_zero (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T₁ T₂ : ℕ → TaggedPartition a b)
    (hmesh₁ : Filter.Tendsto (fun r => (T₁ r).toPartition.mesh) Filter.atTop (𝓝 0))
    (hmesh₂ : Filter.Tendsto (fun r => (T₂ r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    Filter.Tendsto (fun r => riemannSum f (T₁ r) - riemannSum f (T₂ r))
      Filter.atTop (𝓝 0)","For `f ∈ C([a,b])` with `a < b`, if two sequences of tagged partitions both
have meshes tending to `0`, then the difference of their Riemann sums tends to
`0`."
203,"Use convergence of both meshes to \(0\), together with positivity of meshes when \(a<b\), to ensure that after one common index both meshes lie in the interval \((0,\delta)\).",atlas.real_analysis.3f6cae6ff8ee,riemannSum_sub_tendsto_zero,3,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_sub_tendsto_zero (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T₁ T₂ : ℕ → TaggedPartition a b)
    (hmesh₁ : Filter.Tendsto (fun r => (T₁ r).toPartition.mesh) Filter.atTop (𝓝 0))
    (hmesh₂ : Filter.Tendsto (fun r => (T₂ r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    Filter.Tendsto (fun r => riemannSum f (T₁ r) - riemannSum f (T₂ r))
      Filter.atTop (𝓝 0)","For `f ∈ C([a,b])` with `a < b`, if two sequences of tagged partitions both
have meshes tending to `0`, then the difference of their Riemann sums tends to
`0`."
204,Apply the comparison estimate bounding the difference of two Riemann sums by the sum of their modulus-of-continuity errors multiplied by \(L\).,atlas.real_analysis.3f6cae6ff8ee,riemannSum_sub_tendsto_zero,4,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_sub_tendsto_zero (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T₁ T₂ : ℕ → TaggedPartition a b)
    (hmesh₁ : Filter.Tendsto (fun r => (T₁ r).toPartition.mesh) Filter.atTop (𝓝 0))
    (hmesh₂ : Filter.Tendsto (fun r => (T₂ r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    Filter.Tendsto (fun r => riemannSum f (T₁ r) - riemannSum f (T₂ r))
      Filter.atTop (𝓝 0)","For `f ∈ C([a,b])` with `a < b`, if two sequences of tagged partitions both
have meshes tending to `0`, then the difference of their Riemann sums tends to
`0`."
205,"Bound each modulus term by \(\varepsilon/(2L)\), so the comparison estimate simplifies exactly to a total error less than \(\varepsilon\), proving convergence to \(0\).",atlas.real_analysis.3f6cae6ff8ee,riemannSum_sub_tendsto_zero,5,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"lemma riemannSum_sub_tendsto_zero (f : ℝ → ℝ) (a b : ℝ) (hab_lt : a < b)
    (hf : ContinuousOn f (Icc a b))
    (T₁ T₂ : ℕ → TaggedPartition a b)
    (hmesh₁ : Filter.Tendsto (fun r => (T₁ r).toPartition.mesh) Filter.atTop (𝓝 0))
    (hmesh₂ : Filter.Tendsto (fun r => (T₂ r).toPartition.mesh) Filter.atTop (𝓝 0)) :
    Filter.Tendsto (fun r => riemannSum f (T₁ r) - riemannSum f (T₂ r))
      Filter.atTop (𝓝 0)","For `f ∈ C([a,b])` with `a < b`, if two sequences of tagged partitions both
have meshes tending to `0`, then the difference of their Riemann sums tends to
`0`."
206,"In the degenerate case \(a=b\), strict ordering forces every tagged partition to have no subintervals, so every Riemann sum is \(0\) and hence converges to \(0\).",atlas.real_analysis.2302d57b832e,riemann_integral_convergence,1,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem riemann_integral_convergence (f : ℝ → ℝ) (a b : ℝ) (hab : a ≤ b)
    (hf : ContinuousOn f (Icc a b)) :
    ∃ I : ℝ, ∀ (T : ℕ → TaggedPartition a b),
      Filter.Tendsto (fun r => (T r).toPartition.mesh) Filter.atTop (𝓝 0) →
      Filter.Tendsto (fun r => riemannSum f (T r)) Filter.atTop (𝓝 I)","*Convergence of the Riemann integral.** For `f ∈ C([a,b])`, there exists a
real number `I` such that for every sequence of tagged partitions whose mesh
tends to `0`, the Riemann sums converge to `I`."
207,"When \(a<b\), any sequence of tagged partitions whose mesh tends to \(0\) has Cauchy Riemann sums, which converge to some real limit by completeness of \(\mathbb R\).",atlas.real_analysis.2302d57b832e,riemann_integral_convergence,2,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem riemann_integral_convergence (f : ℝ → ℝ) (a b : ℝ) (hab : a ≤ b)
    (hf : ContinuousOn f (Icc a b)) :
    ∃ I : ℝ, ∀ (T : ℕ → TaggedPartition a b),
      Filter.Tendsto (fun r => (T r).toPartition.mesh) Filter.atTop (𝓝 0) →
      Filter.Tendsto (fun r => riemannSum f (T r)) Filter.atTop (𝓝 I)","*Convergence of the Riemann integral.** For `f ∈ C([a,b])`, there exists a
real number `I` such that for every sequence of tagged partitions whose mesh
tends to `0`, the Riemann sums converge to `I`."
208,The limits arising from any two such partition sequences are equal because the difference of their Riemann sums tends both to \(0\) and to the difference of the two limits.,atlas.real_analysis.2302d57b832e,riemann_integral_convergence,3,external/atlas-lean/Atlas/RealAnalysis/code/Integration/ModulusContinuity.lean,"theorem riemann_integral_convergence (f : ℝ → ℝ) (a b : ℝ) (hab : a ≤ b)
    (hf : ContinuousOn f (Icc a b)) :
    ∃ I : ℝ, ∀ (T : ℕ → TaggedPartition a b),
      Filter.Tendsto (fun r => (T r).toPartition.mesh) Filter.atTop (𝓝 0) →
      Filter.Tendsto (fun r => riemannSum f (T r)) Filter.atTop (𝓝 I)","*Convergence of the Riemann integral.** For `f ∈ C([a,b])`, there exists a
real number `I` such that for every sequence of tagged partitions whose mesh
tends to `0`, the Riemann sums converge to `I`."
